Provider,Label,IP_NumClaims,IP_NumUniqueBeneficiaries,IP_NumUniqueAttPhysicians,IP_NumUniqueOpPhysicians,IP_NumUniqueOthPhysicians,IP_TotalClaimAmt,IP_AvgClaimAmt,IP_MaxClaimAmt,IP_StdClaimAmt,IP_TotalDeductible,IP_AvgDeductible,IP_AvgStayDuration,IP_MaxStayDuration,IP_TotalStayDays,IP_AvgClaimDuration,IP_AvgDiagnosisCodes,IP_AvgProcedureCodes,IP_AvgPatientAge,IP_PctDeadPatients,IP_AvgChronicConditions,IP_PctRenalDisease,IP_AvgGender,IP_AvgIPAnnualReimb,IP_AvgOPAnnualReimb,OP_NumClaims,OP_NumUniqueBeneficiaries,OP_NumUniqueAttPhysicians,OP_TotalClaimAmt,OP_AvgClaimAmt,OP_MaxClaimAmt,OP_StdClaimAmt,OP_TotalDeductible,OP_AvgClaimDuration,OP_AvgDiagnosisCodes,OP_AvgPatientAge,OP_PctDeadPatients,OP_AvgChronicConditions,IP_OP_ClaimRatio,IP_ClaimsPerPatient,OP_ClaimsPerPatient,IP_PatientsPerPhysician,OP_PatientsPerPhysician,IP_ClaimAmtPerStayDay,Total_ClaimAmt,Total_Deductible,Total_UniqueBeneficiaries,DiagComplexityRatio
PRV56184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,5.0,2730.0,151.66666666666666,1000.0,234.62736413300132,130.0,1.6666666666666667,2.2777777777777777,64.11559814434558,0.0,4.777777777777778,0.0,0.0,1.8,0.0,1.5,0.0,2730.0,130.0,9.0,0.0
PRV56185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,530.0,75.71428571428571,200.0,64.51282633635549,100.0,2.857142857142857,2.0,66.155470812555,0.0,3.4285714285714284,0.0,0.0,0.875,0.0,2.3333333333333335,0.0,530.0,100.0,7.0,0.0
PRV56186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,2660.0,221.66666666666666,1200.0,346.7467856135559,0.0,0.9166666666666666,1.75,60.827059091946154,0.08333333333333333,4.666666666666667,0.0,0.0,1.0909090909090908,0.0,3.3333333333333335,0.0,2660.0,0.0,10.0,0.0
PRV56187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,2.0,4970.0,276.1111111111111,2100.0,471.0706065335315,110.0,1.6666666666666667,3.0555555555555554,72.23241311126321,0.0,3.4444444444444446,0.0,0.0,1.2,0.0,4.666666666666667,0.0,4970.0,110.0,14.0,0.0
PRV56189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,960.0,160.0,700.0,266.15784790233033,0.0,0.0,2.8333333333333335,66.91809263061829,0.0,3.3333333333333335,0.0,0.0,1.0,0.0,1.6666666666666667,0.0,960.0,0.0,5.0,0.0
PRV56190,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,790.0,131.66666666666666,300.0,98.06460455570434,60.0,0.0,2.3333333333333335,72.91946155601187,0.0,6.333333333333333,0.0,0.0,1.2,0.0,1.3333333333333333,0.0,790.0,60.0,4.0,0.0
PRV56191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,37.0,4.0,20710.0,334.03225806451616,3300.0,673.5627313329613,400.0,1.967741935483871,2.5483870967741935,69.13523658121922,0.0,3.2419354838709675,0.0,0.0,1.631578947368421,0.0,7.4,0.0,20710.0,400.0,37.0,0.0
PRV56193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,4.0,4880.0,348.57142857142856,3300.0,858.225872571812,100.0,0.0,1.8571428571428572,75.32883543561161,0.0,4.642857142857143,0.0,0.0,1.0769230769230769,0.0,2.4,0.0,4880.0,100.0,12.0,0.0
PRV56194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,2170.0,271.25,1800.0,618.626069840024,0.0,0.375,3.125,65.27241615331964,0.0,4.875,0.0,0.0,1.3333333333333333,0.0,1.25,0.0,2170.0,0.0,5.0,0.0
PRV56196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,740.0,123.33333333333333,400.0,152.53414918196734,0.0,1.8333333333333333,2.1666666666666665,76.91718001368925,0.16666666666666666,3.5,0.0,0.0,0.8571428571428571,0.0,1.5,0.0,740.0,0.0,6.0,0.0
PRV56198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,2.0,6500.0,309.5238095238095,1800.0,464.3002928114109,0.0,0.0,2.9523809523809526,68.99722955575112,0.0,4.0,0.0,0.0,1.6153846153846154,0.0,4.0,0.0,6500.0,0.0,12.0,0.0
PRV56199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,1.0,2600.0,162.5,1300.0,326.9556544854363,0.0,1.3125,2.1875,70.2138945927447,0.0,4.5,0.0,0.0,1.1428571428571428,0.0,6.5,0.0,2600.0,0.0,13.0,0.0
PRV56200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,41.0,3.0,12600.0,217.24137931034483,3300.0,480.6603392901116,0.0,1.603448275862069,2.3620689655172415,73.31379074323208,0.0,4.844827586206897,0.0,0.0,1.380952380952381,0.0,10.25,0.0,12600.0,0.0,41.0,0.0
PRV56201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,120.0,40.0,80.0,40.0,0.0,0.0,2.3333333333333335,83.55555555555556,0.0,4.333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,120.0,0.0,2.0,0.0
PRV56202,0,1.0,1.0,1.0,1.0,0.0,10000.0,10000.0,10000.0,0.0,1068.0,1068.0,3.0,3.0,3.0,3.0,6.0,1.0,85.83162217659138,0.0,5.0,0.0,1.0,10000.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,2500.0,10000.0,1068.0,1.0,6.0
PRV56206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,19.0,6240.0,201.29032258064515,3200.0,573.5895276559355,80.0,2.064516129032258,2.4516129032258065,73.51659270053653,0.0,3.967741935483871,0.0,0.0,1.0,0.0,1.5,0.0,6240.0,80.0,30.0,0.0
PRV56207,0,3.0,3.0,3.0,2.0,1.0,69000.0,23000.0,56000.0,28930.952282978866,3204.0,1068.0,9.333333333333334,16.0,28.0,9.333333333333334,7.0,1.3333333333333333,80.6114533424595,0.0,6.333333333333333,0.3333333333333333,0.3333333333333333,35000.0,2240.0,92.0,89.0,44.0,20520.0,223.04347826086956,2000.0,328.8365742954427,380.0,1.1956521739130435,2.4456521739130435,76.4778739993453,0.021739130434782608,4.6521739130434785,0.03225806451612903,0.75,1.0222222222222221,0.75,1.9777777777777779,2379.310344827586,89520.0,3584.0,92.0,2.031545741324921
PRV56208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,66.0,26.0,25610.0,382.23880597014926,3300.0,741.3620162089103,0.0,1.507462686567164,2.7313432835820897,73.46756974879197,0.0,4.507462686567164,0.0,0.0,1.0,0.0,2.4444444444444446,0.0,25610.0,0.0,66.0,0.0
PRV56209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,186.0,114.0,57370.0,303.5449735449736,3300.0,631.9773295309648,330.0,1.5396825396825398,2.544973544973545,75.49325134266955,0.0,4.666666666666667,0.0,0.0,1.0106951871657754,0.0,1.617391304347826,0.0,57370.0,330.0,186.0,0.0
PRV56210,0,31.0,27.0,3.0,4.0,1.0,227000.0,7322.580645161291,19000.0,4728.545208089506,33108.0,1068.0,4.967741935483871,22.0,154.0,4.967741935483871,7.709677419354839,0.7419354838709677,72.41950939480249,0.0967741935483871,5.451612903225806,0.1935483870967742,0.45161290322580644,13273.548387096775,1147.4193548387098,119.0,117.0,39.0,27720.0,232.94117647058823,3300.0,475.88161350255035,270.0,0.6554621848739496,2.5546218487394956,74.97689507014304,0.008403361344537815,4.5966386554621845,0.25833333333333336,1.1071428571428572,1.0084745762711864,6.75,2.925,1464.516129032258,254720.0,33378.0,144.0,2.168916342560818
PRV56211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,60.0,23700.0,285.5421686746988,2300.0,501.51296219429656,410.0,2.0481927710843375,2.5783132530120483,73.4731946265555,0.0,4.120481927710843,0.0,0.0,0.9880952380952381,0.0,1.360655737704918,0.0,23700.0,410.0,83.0,0.0
PRV56212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,14.0,5360.0,315.29411764705884,3300.0,775.0977167997821,0.0,4.411764705882353,2.588235294117647,71.69674276281354,0.0,4.588235294117647,0.0,0.0,0.9444444444444444,0.0,1.1333333333333333,0.0,5360.0,0.0,17.0,0.0
PRV56213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,355.0,21.0,161060.0,250.48211508553655,3300.0,498.6298212774386,1830.0,1.5303265940902022,2.4650077760497666,74.19946073281153,0.012441679626749611,4.010886469673406,0.0,0.0,1.8061797752808988,0.0,16.136363636363637,0.0,161060.0,1830.0,355.0,0.0
PRV56214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,710.0,236.66666666666666,600.0,317.8574103797697,0.0,0.3333333333333333,3.0,69.74948665297741,0.0,3.3333333333333335,0.0,0.0,0.75,0.0,1.0,0.0,710.0,0.0,3.0,0.0
PRV56216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,352.0,60.0,157910.0,328.2952182952183,12000.0,828.3696362924309,1570.0,1.3846153846153846,2.6091476091476093,73.95711933699613,0.008316008316008316,4.511434511434511,0.0,0.0,1.3626062322946175,0.0,5.770491803278689,0.0,157910.0,1570.0,352.0,0.0
PRV56217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,37.0,27.0,9920.0,220.44444444444446,1300.0,325.4783581379284,0.0,0.5333333333333333,2.933333333333333,75.59504144801886,0.0,3.6222222222222222,0.0,0.0,1.1842105263157894,0.0,1.3214285714285714,0.0,9920.0,0.0,37.0,0.0
PRV56218,0,6.0,6.0,5.0,5.0,2.0,35000.0,5833.333333333333,8000.0,1834.847859269718,6408.0,1068.0,7.666666666666667,17.0,46.0,7.666666666666667,7.833333333333333,1.0,79.02851927903264,0.0,5.833333333333333,0.0,0.16666666666666666,14106.666666666666,1536.6666666666667,112.0,97.0,45.0,24160.0,215.71428571428572,3300.0,464.30751359574947,210.0,1.6785714285714286,2.25,73.2705583259998,0.017857142857142856,4.383928571428571,0.05309734513274336,0.8571428571428571,1.1428571428571428,1.0,2.108695652173913,744.6808510638298,59160.0,6618.0,103.0,2.41025641025641
PRV56219,0,4.0,4.0,4.0,0.0,1.0,46000.0,11500.0,20000.0,5686.2407030773265,3204.0,1068.0,9.25,16.0,37.0,9.25,8.0,0.0,73.54209445585215,0.0,5.75,0.25,0.5,21457.5,1092.5,273.0,97.0,2.0,70970.0,259.96336996337,3100.0,483.9843049901897,540.0,1.1172161172161172,2.5347985347985347,73.50157576851622,0.0,4.655677655677656,0.014598540145985401,0.8,2.7857142857142856,0.8,32.333333333333336,1210.5263157894738,116970.0,3744.0,101.0,2.263212435233161
PRV56220,0,3.0,3.0,3.0,2.0,0.0,17000.0,5666.666666666667,7000.0,1154.7005383792516,3204.0,1068.0,4.333333333333333,6.0,13.0,4.333333333333333,9.0,1.3333333333333333,48.75199634953228,0.0,5.0,0.3333333333333333,0.0,5733.333333333333,5003.333333333333,12.0,11.0,9.0,1610.0,134.16666666666666,700.0,223.25925953853957,0.0,1.25,1.9166666666666667,74.14533424595025,0.0,4.583333333333333,0.23076923076923078,0.75,1.0,0.75,1.1,1214.2857142857142,18610.0,3204.0,14.0,3.0857142857142854
PRV56221,0,18.0,17.0,12.0,9.0,4.0,140000.0,7777.777777777777,48000.0,10800.629369219268,19224.0,1068.0,4.611111111111111,17.0,83.0,4.611111111111111,8.11111111111111,0.5555555555555556,73.98266027834816,0.0,6.5,0.4444444444444444,0.3333333333333333,12405.555555555555,3218.8888888888887,287.0,198.0,46.0,88340.0,307.8048780487805,3300.0,694.896272063083,460.0,1.0731707317073171,2.5993031358885017,71.90447094849358,0.0,4.205574912891986,0.0625,1.0,1.4422110552763818,1.3076923076923077,4.212765957446808,1666.6666666666667,228340.0,19684.0,215.0,2.2535226417123804
PRV56222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,72.0,7.0,24770.0,245.24752475247524,3300.0,556.1988746112418,370.0,1.9504950495049505,2.504950495049505,71.8002453222735,0.009900990099009901,4.772277227722772,0.0,0.0,1.3835616438356164,0.0,9.0,0.0,24770.0,370.0,72.0,0.0
PRV56224,0,4.0,4.0,4.0,0.0,2.0,31000.0,7750.0,14000.0,4349.3294502332965,4272.0,1068.0,2.25,3.0,9.0,2.25,8.5,0.0,65.73169062286105,0.0,5.0,0.0,0.5,15887.5,1117.5,107.0,97.0,61.0,37950.0,354.67289719626166,3300.0,668.6148985480318,280.0,1.4953271028037383,2.542056074766355,72.92910373767806,0.028037383177570093,4.4485981308411215,0.037037037037037035,0.8,1.0918367346938775,0.8,1.564516129032258,3100.0,68950.0,4552.0,101.0,2.399736147757256
PRV56225,1,50.0,48.0,5.0,4.0,2.0,610000.0,12200.0,74000.0,14235.626478117845,52332.0,1068.0,6.68,35.0,334.0,6.68,7.96,0.58,74.65883641341547,0.02,5.48,0.2,0.38,17292.6,2010.8,538.0,287.0,4.0,151100.0,280.8550185873606,5500.0,568.1978546531963,1190.0,1.486988847583643,2.5520446096654275,73.62372362973876,0.013011152416356878,4.156133828996283,0.09276437847866419,1.0204081632653061,1.8680555555555556,8.0,57.4,1820.8955223880596,761100.0,53522.0,335.0,2.2409628466771325
PRV56227,0,1.0,1.0,1.0,0.0,0.0,4000.0,4000.0,4000.0,0.0,1068.0,1068.0,2.0,2.0,2.0,2.0,10.0,0.0,71.66872005475702,0.0,7.0,0.0,1.0,4200.0,400.0,25.0,23.0,13.0,4820.0,192.8,1300.0,299.25630040708137,20.0,1.8,2.8,74.62417522245038,0.0,4.96,0.038461538461538464,0.5,1.0416666666666667,0.5,1.6428571428571428,1333.3333333333333,8820.0,1088.0,24.0,2.6315789473684212
PRV56228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,149.0,48.0,65670.0,250.64885496183206,3300.0,578.8024024244575,710.0,1.6908396946564885,2.877862595419847,71.16590644283168,0.0,4.347328244274809,0.0,0.0,1.7466666666666666,0.0,3.0408163265306123,0.0,65670.0,710.0,149.0,0.0
PRV56229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,5.0,4440.0,341.53846153846155,3300.0,892.0841342407691,0.0,0.0,2.5384615384615383,69.32132891065129,0.0,4.3076923076923075,0.0,0.0,1.0,0.0,2.0,0.0,4440.0,0.0,12.0,0.0
PRV56231,1,32.0,29.0,11.0,10.0,2.0,350200.0,10943.75,57000.0,12835.860489898176,34176.0,1068.0,4.59375,21.0,147.0,4.59375,7.5,0.75,70.27934633812457,0.0,5.96875,0.21875,0.40625,17905.3125,1803.75,238.0,180.0,12.0,58520.0,245.88235294117646,3300.0,455.540503860778,600.0,0.8823529411764706,2.672268907563025,72.13583421048091,0.0,4.302521008403361,0.13389121338912133,1.0666666666666667,1.3149171270718232,2.4166666666666665,13.846153846153847,2366.2162162162163,408720.0,34776.0,209.0,2.04233409610984
PRV56232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,27.0,9780.0,279.42857142857144,1900.0,411.26735870493593,0.0,1.0285714285714285,2.657142857142857,72.72021120563214,0.0,4.4,0.0,0.0,1.0,0.0,1.2142857142857142,0.0,9780.0,0.0,34.0,0.0
PRV56233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,42.0,3.0,32890.0,335.61224489795916,3000.0,600.8054153093259,110.0,2.6122448979591835,2.877551020408163,76.01388481470617,0.01020408163265306,4.6020408163265305,0.0,0.0,2.2790697674418605,0.0,10.5,0.0,32890.0,110.0,42.0,0.0
PRV56234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,56.0,32.0,21720.0,310.2857142857143,2400.0,511.18779392951654,80.0,2.142857142857143,2.9571428571428573,73.57696294123399,0.014285714285714285,5.114285714285714,0.0,0.0,1.2280701754385965,0.0,1.696969696969697,0.0,21720.0,80.0,56.0,0.0
PRV56235,0,14.0,14.0,13.0,8.0,2.0,136000.0,9714.285714285714,41000.0,9933.847123915219,14952.0,1068.0,7.357142857142857,26.0,103.0,7.357142857142857,9.0,0.8571428571428571,69.80483035103158,0.0,5.642857142857143,0.14285714285714285,0.42857142857142855,12197.857142857143,1045.7142857142858,157.0,144.0,70.0,42900.0,273.2484076433121,3300.0,550.6793200576129,870.0,1.3184713375796178,3.0254777070063694,73.84205042353854,0.0,4.414012738853503,0.08860759493670886,0.9333333333333333,1.0827586206896551,1.0,2.028169014084507,1307.6923076923076,178900.0,15822.0,158.0,2.2357594936708862
PRV56236,0,7.0,6.0,7.0,5.0,1.0,45000.0,6428.571428571428,13000.0,4314.979445958882,7476.0,1068.0,4.428571428571429,11.0,31.0,4.428571428571429,7.285714285714286,0.8571428571428571,75.63078126527819,0.0,5.428571428571429,0.2857142857142857,0.2857142857142857,17447.14285714286,1010.0,29.0,29.0,21.0,11080.0,382.0689655172414,3300.0,687.170073096614,10.0,1.0344827586206897,3.0689655172413794,73.45757511388044,0.0,4.448275862068965,0.23333333333333334,1.0,0.9666666666666667,0.75,1.3181818181818181,1406.25,56080.0,7486.0,35.0,1.7905569007263924
PRV56237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,131.0,22.0,35030.0,176.91919191919192,1600.0,265.9397732195288,600.0,1.0,2.5707070707070705,73.33481287896072,0.0,4.03030303030303,0.0,0.0,1.5,0.0,5.695652173913044,0.0,35030.0,600.0,131.0,0.0
PRV56238,0,4.0,3.0,3.0,3.0,1.0,67000.0,16750.0,42000.0,17017.148213885113,4272.0,1068.0,7.25,10.0,29.0,7.25,9.0,1.0,80.31485284052019,0.0,7.25,0.5,0.0,42950.0,1880.0,27.0,27.0,12.0,6690.0,247.77777777777777,3300.0,631.8430509435401,90.0,0.18518518518518517,3.3333333333333335,73.62983243339164,0.0,4.555555555555555,0.14285714285714285,1.0,0.9642857142857143,0.75,2.076923076923077,2233.3333333333335,73690.0,4362.0,30.0,2.0769230769230766
PRV56239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,55.0,6.0,54830.0,438.64,3300.0,770.2275993748274,340.0,2.696,2.48,68.42646954141,0.0,3.872,0.0,0.0,2.232142857142857,0.0,7.857142857142857,0.0,54830.0,340.0,55.0,0.0
PRV56241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,98.0,67.0,31640.0,226.0,2600.0,420.07673159990026,130.0,0.7642857142857142,2.857142857142857,72.35208761122519,0.02857142857142857,4.757142857142857,0.0,0.0,1.4141414141414141,0.0,1.4411764705882353,0.0,31640.0,130.0,98.0,0.0
PRV56242,0,1.0,1.0,1.0,1.0,0.0,7000.0,7000.0,7000.0,0.0,1068.0,1068.0,0.0,0.0,0.0,0.0,10.0,1.0,80.24914442162903,0.0,4.0,0.0,0.0,7010.0,2920.0,135.0,74.0,11.0,43420.0,321.6296296296296,3000.0,518.6322531822586,160.0,2.037037037037037,2.5925925925925926,73.67552412097244,0.0,4.333333333333333,0.007352941176470588,0.5,1.8,0.5,6.166666666666667,7000.0,50420.0,1228.0,75.0,2.783505154639175
PRV56243,0,78.0,68.0,36.0,26.0,16.0,696100.0,8924.358974358975,50000.0,7794.240062711576,77964.0,1068.0,4.756410256410256,20.0,371.0,4.756410256410256,7.897435897435898,0.782051282051282,72.04998332719072,0.01282051282051282,5.653846153846154,0.28205128205128205,0.3717948717948718,15817.179487179486,1672.4358974358975,831.0,567.0,111.0,226680.0,272.7797833935018,5070.0,534.6043224354811,3310.0,1.348977135980746,2.642599277978339,72.96335447672374,0.0048134777376654635,4.3742478941034895,0.09375,1.1304347826086956,1.4630281690140845,1.837837837837838,5.0625,1871.236559139785,922780.0,81274.0,635.0,2.168077050138497
PRV56245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,44.0,7.0,13720.0,180.52631578947367,1700.0,300.869383561891,130.0,1.263157894736842,2.3947368421052633,67.8139342195324,0.0,4.421052631578948,0.0,0.0,1.6888888888888889,0.0,5.5,0.0,13720.0,130.0,44.0,0.0
PRV56247,0,2.0,2.0,2.0,1.0,0.0,12000.0,6000.0,9000.0,4242.640687119285,2136.0,1068.0,1.0,2.0,2.0,1.0,7.5,0.5,76.00136892539356,0.0,5.0,0.0,0.0,7520.0,2980.0,24.0,19.0,8.0,8410.0,350.4166666666667,2200.0,623.7159273026579,120.0,2.0,2.375,72.10483686972394,0.0,3.625,0.08,0.6666666666666666,1.2,0.6666666666666666,2.111111111111111,4000.0,20410.0,2256.0,21.0,2.2222222222222223
PRV56248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,477.0,10.0,283190.0,303.2012847965739,3300.0,601.7271747906357,2290.0,1.335117773019272,2.565310492505353,72.37079117731982,0.004282655246252677,4.37152034261242,0.0,0.0,1.9539748953974896,0.0,43.36363636363637,0.0,283190.0,2290.0,477.0,0.0
PRV56249,1,56.0,54.0,12.0,12.0,3.0,577000.0,10303.57142857143,46000.0,9166.975594951782,58740.0,1068.0,6.464285714285714,35.0,362.0,6.464285714285714,8.464285714285714,0.8035714285714286,74.19164955509925,0.0,5.428571428571429,0.26785714285714285,0.4642857142857143,19103.035714285714,2930.1785714285716,1054.0,630.0,22.0,298110.0,282.8368121442125,3300.0,566.8076060122366,3000.0,1.3481973434535104,2.5939278937381403,71.87507451811618,0.006641366223908918,4.283681214421252,0.05308056872037915,1.018181818181818,1.670364500792393,4.153846153846154,27.391304347826086,1589.5316804407714,875110.0,61740.0,684.0,2.3551629205008298
PRV56251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,9.0,8950.0,298.3333333333333,3100.0,642.5063173355511,0.0,0.8333333333333334,3.3,72.98754277891855,0.0,3.9,0.0,0.0,1.7647058823529411,0.0,1.6,0.0,8950.0,0.0,16.0,0.0
PRV56252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,13.0,5210.0,289.44444444444446,3300.0,763.8638023212856,0.0,1.6666666666666667,2.3333333333333335,70.10297361016048,0.0,5.222222222222222,0.0,0.0,0.9473684210526315,0.0,1.2857142857142858,0.0,5210.0,0.0,18.0,0.0
